species_id,class,common_name,sciname,grp_code,depth_m_min_adj,depth_m_max_adj,gear,gear_min,gear_max,ol_length,gear_range,spp_range,encount_prob,overlap_prop,encount123
Fis-29409,Elasmobranchii,Lined catshark,Halaelurus lineatus,DGE,32,290,PST,0,280,248,280,258,0.8513842746400886,0.9612403100775194,3
Fis-29409,Elasmobranchii,Lined catshark,Halaelurus lineatus,DGE,32,290,LLT,0,400,258,400,258,0.645,1,3
Fis-131407,Elasmobranchii,Banded sand catshark,Atelomycterus fasciatus,IE,37,122,PST,0,280,85,280,85,0.30357142857142855,1,3
Fis-131407,Elasmobranchii,Banded sand catshark,Atelomycterus fasciatus,IE,37,122,LLT,0,400,85,400,85,0.2125,1,3
Fis-58273,Elasmobranchii,Onefin electric ray,Narke capensis,BE,37,183,PST,0,280,146,280,146,0.5214285714285715,1,3
Fis-58273,Elasmobranchii,Onefin electric ray,Narke capensis,BE,37,183,LLT,0,400,146,400,146,0.365,1,3
Fis-23223,Elasmobranchii,Longnose sawshark,Pristiophorus cirratus,DGE,37,310,PST,0,280,243,280,273,0.7724882260596546,0.8901098901098901,3
Fis-23223,Elasmobranchii,Longnose sawshark,Pristiophorus cirratus,DGE,37,310,LLT,0,400,273,400,273,0.6825,1,3
Fis-32811,Elasmobranchii,Finless sleeper ray,Temera hardwickii,BE,39,200,PST,0,280,161,280,161,0.575,1,3
Fis-32811,Elasmobranchii,Finless sleeper ray,Temera hardwickii,BE,39,200,LLT,0,400,161,400,161,0.4025,1,3
Fis-28947,Elasmobranchii,Numbray,Narke dipterygia,BE,39,200,PST,0,280,161,280,161,0.575,1,3
Fis-28947,Elasmobranchii,Numbray,Narke dipterygia,BE,39,200,LLT,0,400,161,400,161,0.4025,1,3
Fis-25902,Elasmobranchii,Blacktip tope,Hypogaleus hyugaensis,SSE,40,230,PST,0,280,190,280,190,0.6785714285714286,1,3
Fis-25902,Elasmobranchii,Blacktip tope,Hypogaleus hyugaensis,SSE,40,230,LLT,0,400,190,400,190,0.475,1,3
Fis-29540,Elasmobranchii,Australian angelshark,Squatina australis,DGE,41,256,PST,0,280,215,280,215,0.7678571428571429,1,3
Fis-29540,Elasmobranchii,Australian angelshark,Squatina australis,DGE,41,256,LLT,0,400,215,400,215,0.5375,1,3
Fis-61240,Elasmobranchii,Panther electric ray,Torpedo panthera,BE,41,350,PST,0,280,239,280,309,0.6602057327785483,0.7734627831715211,3
Fis-61240,Elasmobranchii,Panther electric ray,Torpedo panthera,BE,41,350,LLT,0,400,309,400,309,0.7725,1,3
Fis-31600,Elasmobranchii,Starspotted smooth-hound,Mustelus manazo,DGE,41,360,PST,0,280,239,280,319,0.6395096283027317,0.7492163009404389,3
Fis-31600,Elasmobranchii,Starspotted smooth-hound,Mustelus manazo,DGE,41,360,LLT,0,400,319,400,319,0.7975,1,3
Fis-31247,Elasmobranchii,Marbled electric ray,Torpedo marmorata,BE,44,370,PST,0,280,236,280,326,0.6101665205959684,0.7239263803680982,3
Fis-31247,Elasmobranchii,Marbled electric ray,Torpedo marmorata,BE,44,370,LLT,0,400,326,400,326,0.815,1,3
Fis-160886,Elasmobranchii,Floral banded wobbegong,Orectolobus floridus,BE,46,85,PST,0,280,39,280,39,0.1392857142857143,1,3
Fis-160886,Elasmobranchii,Floral banded wobbegong,Orectolobus floridus,BE,46,85,LLT,0,400,39,400,39,0.0975,1,3
Fis-140634,Elasmobranchii,Variegated catshark,Asymbolus submaculatus,DGE,48,200,PST,0,280,152,280,152,0.5428571428571428,1,3
Fis-140634,Elasmobranchii,Variegated catshark,Asymbolus submaculatus,DGE,48,200,LLT,0,400,152,400,152,0.38,1,3
Fis-24377,Elasmobranchii,Common torpedo,Torpedo torpedo,BE,48,400,PST,0,280,232,280,352,0.5461038961038961,0.6590909090909091,3
Fis-24377,Elasmobranchii,Common torpedo,Torpedo torpedo,BE,48,400,LLT,0,400,352,400,352,0.88,1,3
Fis-29536,Elasmobranchii,Shortspine spurdog,Squalus mitsukurii,DSPE,48,600,PST,0,280,232,280,552,0.34824016563147,0.42028985507246375,2
Fis-29536,Elasmobranchii,Shortspine spurdog,Squalus mitsukurii,DSPE,48,600,LLT,0,400,352,400,552,0.561159420289855,0.6376811594202898,3
Fis-29485,Elasmobranchii,Shortnose sawshark,Pristiophorus nudipinnis,DGE,50,165,PST,0,280,115,280,115,0.4107142857142857,1,3
Fis-29485,Elasmobranchii,Shortnose sawshark,Pristiophorus nudipinnis,DGE,50,165,LLT,0,400,115,400,115,0.2875,1,3
Fis-31187,Elasmobranchii,Brown ray,Raja miraletus,BE,50,462,PST,0,280,230,280,412,0.4585644937586685,0.558252427184466,3
Fis-31187,Elasmobranchii,Brown ray,Raja miraletus,BE,50,462,LLT,0,400,350,400,412,0.7433252427184466,0.8495145631067961,3
Fis-131821,Elasmobranchii,White skate,Rostroraja alba,BE,50,600,PST,0,280,230,280,550,0.3435064935064935,0.41818181818181815,2
Fis-131821,Elasmobranchii,White skate,Rostroraja alba,BE,50,600,LLT,0,400,350,400,550,0.5568181818181818,0.6363636363636364,3
Fis-29532,Elasmobranchii,Picked dogfish,Squalus acanthias,DSPE,50,1460,PST,0,280,230,280,1410,0.1339918946301925,0.16312056737588654,1
Fis-29532,Elasmobranchii,Picked dogfish,Squalus acanthias,DSPE,50,1460,LLT,0,400,350,400,1410,0.21719858156028368,0.24822695035460993,1
Fis-31223,Elasmobranchii,Black-spotted torpedo,Torpedo fuscomaculata,BE,51,439,PST,0,280,229,280,388,0.4827043446244477,0.5902061855670103,3
Fis-31223,Elasmobranchii,Black-spotted torpedo,Torpedo fuscomaculata,BE,51,439,LLT,0,400,349,400,388,0.7848002577319588,0.8994845360824743,3
Fis-31582,Elasmobranchii,Collared carpetshark,Parascyllium collare,BE,55,160,PST,0,280,105,280,105,0.375,1,3
Fis-31582,Elasmobranchii,Collared carpetshark,Parascyllium collare,BE,55,160,LLT,0,400,105,400,105,0.2625,1,3
Fis-29406,Elasmobranchii,Speckled catshark,Halaelurus boesemani,DGE,60,250,PST,0,280,190,280,190,0.6785714285714286,1,3
Fis-29406,Elasmobranchii,Speckled catshark,Halaelurus boesemani,DGE,60,250,LLT,0,400,190,400,190,0.475,1,3
Fis-29481,Elasmobranchii,Sixgill sawshark,Pliotrema warreni,DGE,60,430,PST,0,280,220,280,370,0.4671814671814672,0.5945945945945946,3
Fis-29481,Elasmobranchii,Sixgill sawshark,Pliotrema warreni,DGE,60,430,LLT,0,400,340,400,370,0.7810810810810811,0.918918918918919,3
Fis-29539,Elasmobranchii,African angelshark,Squatina africana,DGE,60,494,PST,0,280,220,280,434,0.39828834759710335,0.5069124423963134,3
Fis-29539,Elasmobranchii,African angelshark,Squatina africana,DGE,60,494,LLT,0,400,340,400,434,0.6658986175115208,0.783410138248848,3
Fis-54787,Elasmobranchii,Southern round skate,Irolita waitii,BE,66,200,PST,0,280,134,280,134,0.4785714285714286,1,3
Fis-54787,Elasmobranchii,Southern round skate,Irolita waitii,BE,66,200,LLT,0,400,134,400,134,0.335,1,3
Fis-23156,Elasmobranchii,Zebra bullhead shark,Heterodontus zebra,BE,66,200,PST,0,280,134,280,134,0.4785714285714286,1,3
Fis-23156,Elasmobranchii,Zebra bullhead shark,Heterodontus zebra,BE,66,200,LLT,0,400,134,400,134,0.335,1,3
Fis-32609,Elasmobranchii,Brown guitarfish,Rhinobatos schlegelii,DGE,66,200,PST,0,280,134,280,134,0.4785714285714286,1,3
Fis-32609,Elasmobranchii,Brown guitarfish,Rhinobatos schlegelii,DGE,66,200,LLT,0,400,134,400,134,0.335,1,3
Fis-24153,Elasmobranchii,Broadnose sevengill shark,Notorynchus cepedianus,DGE,68,570,PST,0,280,212,280,502,0.3197495731360273,0.42231075697211157,2
Fis-24153,Elasmobranchii,Broadnose sevengill shark,Notorynchus cepedianus,DGE,68,570,LLT,0,400,332,400,502,0.5489243027888445,0.6613545816733067,3
Fis-29367,Elasmobranchii,Prickly shark,Echinorhinus cookei,PGE,70,1100,PST,0,280,210,280,1030,0.1529126213592233,0.20388349514563106,1
Fis-29367,Elasmobranchii,Prickly shark,Echinorhinus cookei,PGE,70,1100,LLT,0,400,330,400,1030,0.26432038834951455,0.32038834951456313,2
Fis-54800,Elasmobranchii,Peacock skate,Pavoraja nitida,BE,71,390,PST,0,280,209,280,319,0.48903940886699504,0.6551724137931034,3
Fis-54800,Elasmobranchii,Peacock skate,Pavoraja nitida,BE,71,390,LLT,0,400,319,400,319,0.7975,1,3
Fis-160267,Elasmobranchii,Rusty Catshark,Halaelurus sellus,DGE,72,164,PST,0,280,92,280,92,0.32857142857142857,1,3
Fis-160267,Elasmobranchii,Rusty Catshark,Halaelurus sellus,DGE,72,164,LLT,0,400,92,400,92,0.23,1,3
Fis-23198,Elasmobranchii,Smalltooth sand tiger,Odontaspis ferox,DSE,72,530,PST,0,280,208,280,458,0.3373674360573924,0.45414847161572053,2
Fis-23198,Elasmobranchii,Smalltooth sand tiger,Odontaspis ferox,DSE,72,530,LLT,0,400,328,400,458,0.5872489082969432,0.7161572052401747,3
Fis-29421,Elasmobranchii,Largetooth cookiecutter shark,Isistius plutodus,SSE,75,200,PST,0,280,125,280,125,0.44642857142857145,1,3
Fis-29421,Elasmobranchii,Largetooth cookiecutter shark,Isistius plutodus,SSE,75,200,LLT,0,400,125,400,125,0.3125,1,3
Fis-61410,Elasmobranchii,Brown stingaree,Urolophus westraliensis,DGE,76,210,PST,0,280,134,280,134,0.4785714285714286,1,3
Fis-61410,Elasmobranchii,Brown stingaree,Urolophus westraliensis,DGE,76,210,LLT,0,400,134,400,134,0.335,1,3
Fis-159136,Elasmobranchii,Goldeneye shovelnose,Rhinobatos sainsburyi,DGE,80,200,PST,0,280,120,280,120,0.42857142857142855,1,3
Fis-159136,Elasmobranchii,Goldeneye shovelnose,Rhinobatos sainsburyi,DGE,80,200,LLT,0,400,120,400,120,0.3,1,3
Fis-47425,Elasmobranchii,Greenback stingaree,Urolophus viridis,DGE,80,200,PST,0,280,120,280,120,0.42857142857142855,1,3
Fis-47425,Elasmobranchii,Greenback stingaree,Urolophus viridis,DGE,80,200,LLT,0,400,120,400,120,0.3,1,3
Fis-23252,Elasmobranchii,Yellowspotted catshark,Scyliorhinus capensis,DGE,81,495,PST,0,280,199,280,414,0.3416235334713596,0.4806763285024155,2
Fis-23252,Elasmobranchii,Yellowspotted catshark,Scyliorhinus capensis,DGE,81,495,LLT,0,400,319,400,414,0.6144987922705314,0.7705314009661836,3
Fis-34717,Elasmobranchii,Patchwork stingaree,Urolophus flavomosaicus,DGE,86,300,PST,0,280,194,280,214,0.6281041388518024,0.9065420560747663,3
Fis-34717,Elasmobranchii,Patchwork stingaree,Urolophus flavomosaicus,DGE,86,300,LLT,0,400,214,400,214,0.535,1,3
Fis-140692,Elasmobranchii,NA,Asymbolus rubiginosus,DGE,86,540,PST,0,280,194,280,454,0.2960667086217747,0.42731277533039647,2
Fis-140692,Elasmobranchii,NA,Asymbolus rubiginosus,DGE,86,540,LLT,0,400,314,400,454,0.5429295154185022,0.6916299559471366,3
Fis-29416,Elasmobranchii,Bigeyed sixgill shark,Hexanchus nakamurai,DGE,90,600,PST,0,280,190,280,510,0.25280112044817926,0.37254901960784315,2
Fis-29416,Elasmobranchii,Bigeyed sixgill shark,Hexanchus nakamurai,DGE,90,600,LLT,0,400,310,400,510,0.471078431372549,0.6078431372549019,3
Fis-33777,Elasmobranchii,Slender guitarfish,Rhinobatos holcorhynchus,DGE,94,253,PST,0,280,159,280,159,0.5678571428571428,1,3
Fis-33777,Elasmobranchii,Slender guitarfish,Rhinobatos holcorhynchus,DGE,94,253,LLT,0,400,159,400,159,0.3975,1,3
Fis-131829,Elasmobranchii,Slime skate,Dipturus pullopunctatus,BE,97,457,PST,0,280,183,280,360,0.33223214285714286,0.5083333333333333,3
Fis-131829,Elasmobranchii,Slime skate,Dipturus pullopunctatus,BE,97,457,LLT,0,400,303,400,360,0.6375624999999999,0.8416666666666667,3
Fis-23155,Elasmobranchii,Whitespotted bullhead shark,Heterodontus ramalheira,DGE,100,275,PST,0,280,175,280,175,0.625,1,3
Fis-23155,Elasmobranchii,Whitespotted bullhead shark,Heterodontus ramalheira,DGE,100,275,LLT,0,400,175,400,175,0.4375,1,3
Fis-47424,Elasmobranchii,Yellowback stingaree,Urolophus sufflavus,DGE,100,300,PST,0,280,180,280,200,0.5785714285714286,0.9,3
Fis-47424,Elasmobranchii,Yellowback stingaree,Urolophus sufflavus,DGE,100,300,LLT,0,400,200,400,200,0.5,1,3
Fis-33775,Elasmobranchii,Natal electric ray,Heteronarce garmani,BE,101,329,PST,0,280,179,280,228,0.5018953634085213,0.7850877192982456,3
Fis-33775,Elasmobranchii,Natal electric ray,Heteronarce garmani,BE,101,329,LLT,0,400,228,400,228,0.57,1,3
Fis-23029,Elasmobranchii,Gulf catshark,Asymbolus vincenti,DGE,102,650,PST,0,280,178,280,548,0.2064911366006256,0.3248175182481752,2
Fis-23029,Elasmobranchii,Gulf catshark,Asymbolus vincenti,DGE,102,650,LLT,0,400,298,400,548,0.4051277372262773,0.5437956204379562,3
Fis-23084,Elasmobranchii,Balloon shark,Cephaloscyllium sufflans,DGE,107,600,PST,0,280,173,280,493,0.2168139669660968,0.3509127789046653,2
Fis-23084,Elasmobranchii,Balloon shark,Cephaloscyllium sufflans,DGE,107,600,LLT,0,400,293,400,493,0.4353397565922921,0.5943204868154158,3
Fis-161470,Elasmobranchii,NA,Trygonoptera galba,DGE,111,210,PST,0,280,99,280,99,0.3535714285714286,1,3
Fis-161470,Elasmobranchii,NA,Trygonoptera galba,DGE,111,210,LLT,0,400,99,400,99,0.2475,1,3
Fis-47420,Elasmobranchii,Sandyback stingaree,Urolophus bucculentus,DGE,113,230,PST,0,280,117,280,117,0.41785714285714287,1,3
Fis-47420,Elasmobranchii,Sandyback stingaree,Urolophus bucculentus,DGE,113,230,LLT,0,400,117,400,117,0.2925,1,3
Fis-132550,Elasmobranchii,Yellowspotted skate,Leucoraja wallacei,BE,114,450,PST,0,280,166,280,336,0.2928996598639456,0.49404761904761907,2
Fis-132550,Elasmobranchii,Yellowspotted skate,Leucoraja wallacei,BE,114,450,LLT,0,400,286,400,336,0.6086011904761904,0.8511904761904762,3
Fis-23253,Elasmobranchii,Brownspotted catshark,Scyliorhinus garmani,DGE,116,800,PST,0,280,164,280,684,0.1404344193817878,0.23976608187134502,1
Fis-23253,Elasmobranchii,Brownspotted catshark,Scyliorhinus garmani,DGE,116,800,LLT,0,400,284,400,684,0.2947953216374269,0.4152046783625731,2
Fis-23280,Elasmobranchii,Shortnose spurdog,Squalus megalops,PGE,118,750,PST,0,280,162,280,632,0.14830470162748643,0.2563291139240506,2
Fis-23280,Elasmobranchii,Shortnose spurdog,Squalus megalops,PGE,118,750,LLT,0,400,282,400,632,0.31457278481012657,0.4462025316455696,2
Fis-161402,Elasmobranchii,White-spotted gummy shark,Mustelus stevensi,PGE,120,402,PST,0,280,160,280,282,0.3242147922998987,0.5673758865248227,3
Fis-161402,Elasmobranchii,White-spotted gummy shark,Mustelus stevensi,PGE,120,402,LLT,0,400,280,400,282,0.6950354609929078,0.9929078014184397,3
Fis-31577,Elasmobranchii,Megamouth shark,Megachasma pelagios,FFE,120,600,PST,0,280,160,280,480,0.1904761904761905,0.3333333333333333,2
Fis-31577,Elasmobranchii,Megamouth shark,Megachasma pelagios,FFE,120,600,LLT,0,400,280,400,480,0.4083333333333333,0.5833333333333334,3
Fis-29338,Elasmobranchii,Frilled shark,Chlamydoselachus anguineus,DSE,120,1570,PST,0,280,160,280,1450,0.06305418719211822,0.1103448275862069,1
Fis-29338,Elasmobranchii,Frilled shark,Chlamydoselachus anguineus,DSE,120,1570,LLT,0,400,280,400,1450,0.13517241379310344,0.19310344827586207,1
Fis-160464,Elasmobranchii,Australian grey smooth-hound,Mustelus ravidus,SSE,127,300,PST,0,280,153,280,173,0.4832576383154417,0.884393063583815,3
Fis-160464,Elasmobranchii,Australian grey smooth-hound,Mustelus ravidus,SSE,127,300,LLT,0,400,173,400,173,0.4325,1,3
Fis-140641,Elasmobranchii,Western spotted catshark,Asymbolus occiduus,DGE,132,400,PST,0,280,148,280,268,0.2918976545842218,0.5522388059701493,3
Fis-140641,Elasmobranchii,Western spotted catshark,Asymbolus occiduus,DGE,132,400,LLT,0,400,268,400,268,0.67,1,3
Fis-131815,Elasmobranchii,Indian ringed skate,Okamejei powelli,BE,135,244,PST,0,280,109,280,109,0.3892857142857143,1,3
Fis-131815,Elasmobranchii,Indian ringed skate,Okamejei powelli,BE,135,244,LLT,0,400,109,400,109,0.2725,1,3
Fis-161235,Elasmobranchii,Western round skate,Irolita westraliensis,BE,148,209,PST,0,280,61,280,61,0.2178571428571429,1,3
Fis-161235,Elasmobranchii,Western round skate,Irolita westraliensis,BE,148,209,LLT,0,400,61,400,61,0.1525,1,3
Fis-23159,Elasmobranchii,Izak catshark,Holohalaelurus regani,DGE,150,1075,PST,0,280,130,280,925,0.06525096525096526,0.14054054054054055,1
Fis-23159,Elasmobranchii,Izak catshark,Holohalaelurus regani,DGE,150,1075,LLT,0,400,250,400,925,0.16891891891891891,0.2702702702702703,2
Fis-31585,Elasmobranchii,Pygmy ribbontail catshark,Eridacnis radcliffei,DSE,156,766,PST,0,280,124,280,610,0.09002341920374707,0.20327868852459016,1
Fis-31585,Elasmobranchii,Pygmy ribbontail catshark,Eridacnis radcliffei,DSE,156,766,LLT,0,400,244,400,610,0.244,0.4,2
Fis-160862,Elasmobranchii,Western Angel Shark,Squatina pseudocellata,DGE,167,312,PST,0,280,113,280,145,0.3145073891625616,0.7793103448275862,3
Fis-160862,Elasmobranchii,Western Angel Shark,Squatina pseudocellata,DGE,167,312,LLT,0,400,145,400,145,0.3625,1,3
Fis-132518,Elasmobranchii,Blackspot skate,Dipturus campbelli,BE,167,403,PST,0,280,113,280,236,0.19323547215496367,0.4788135593220339,2
Fis-132518,Elasmobranchii,Blackspot skate,Dipturus campbelli,BE,167,403,LLT,0,400,233,400,236,0.5750953389830509,0.9872881355932204,3
Fis-140639,Elasmobranchii,NA,Asymbolus parvus,DSE,170,260,PST,0,280,90,280,90,0.32142857142857145,1,3
Fis-140639,Elasmobranchii,NA,Asymbolus parvus,DSE,170,260,LLT,0,400,90,400,90,0.225,1,3
Fis-58409,Elasmobranchii,Slender electric ray,Narcine rierai,BE,173,214,PST,0,280,41,280,41,0.14642857142857144,1,3
Fis-58409,Elasmobranchii,Slender electric ray,Narcine rierai,BE,173,214,LLT,0,400,41,400,41,0.1025,1,3
Fis-161440,Elasmobranchii,Whitefin swellshark,Cephaloscyllium albipinnum,DGE,176,554,PST,0,280,104,280,378,0.10219198790627362,0.2751322751322751,2
Fis-161440,Elasmobranchii,Whitefin swellshark,Cephaloscyllium albipinnum,DGE,176,554,LLT,0,400,224,400,378,0.33185185185185184,0.5925925925925926,3
Fis-23149,Elasmobranchii,Sharpnose sevengill shark,Heptranchias perlo,DGE,180,1000,PST,0,280,100,280,820,0.04355400696864112,0.12195121951219512,1
Fis-23149,Elasmobranchii,Sharpnose sevengill shark,Heptranchias perlo,DGE,180,1000,LLT,0,400,220,400,820,0.14756097560975612,0.2682926829268293,2
Fis-23157,Elasmobranchii,Bluntnose sixgill shark,Hexanchus griseus,DGE,180,2500,PST,0,280,100,280,2320,0.01539408866995074,0.04310344827586207,1
Fis-23157,Elasmobranchii,Bluntnose sixgill shark,Hexanchus griseus,DGE,180,2500,LLT,0,400,220,400,2320,0.0521551724137931,0.09482758620689655,1
Fis-161438,Elasmobranchii,Speckled swellshark,Cephaloscyllium speccum,DGE,184,455,PST,0,280,96,280,271,0.12145492883500264,0.35424354243542433,2
Fis-161438,Elasmobranchii,Speckled swellshark,Cephaloscyllium speccum,DGE,184,455,LLT,0,400,216,400,271,0.4304059040590406,0.7970479704797048,3
Fis-29380,Elasmobranchii,Broadbanded lanternshark,Etmopterus gracilispinis,DSPE,187,1000,PST,0,280,93,280,813,0.03799420137058514,0.11439114391143912,1
Fis-29380,Elasmobranchii,Broadbanded lanternshark,Etmopterus gracilispinis,DSPE,187,1000,LLT,0,400,213,400,813,0.1395110701107011,0.26199261992619927,2
Fis-161225,Elasmobranchii,Arafura skate,Okamejei arafurensis,BE,191,298,PST,0,280,89,280,107,0.26438584779706276,0.8317757009345794,3
Fis-161225,Elasmobranchii,Arafura skate,Okamejei arafurensis,BE,191,298,LLT,0,400,107,400,107,0.2675,1,3
Fis-61614,Elasmobranchii,Whitetail dogfish,Scymnodalatias albicauda,DSPE,191,510,PST,0,280,89,280,319,0.08868114643976713,0.27899686520376177,2
Fis-61614,Elasmobranchii,Whitetail dogfish,Scymnodalatias albicauda,DSPE,191,510,LLT,0,400,209,400,319,0.3423275862068965,0.6551724137931034,3
Fis-159586,Elasmobranchii,Fatspine spurdog,Squalus crassispinus,DSPE,194,262,PST,0,280,68,280,68,0.24285714285714283,1,3
Fis-159586,Elasmobranchii,Fatspine spurdog,Squalus crassispinus,DSPE,194,262,LLT,0,400,68,400,68,0.17,1,3
Fis-23064,Elasmobranchii,Dusky shark,Carcharhinus obscurus,PGE,200,400,PST,0,280,80,280,200,0.11428571428571428,0.4,2
Fis-23064,Elasmobranchii,Dusky shark,Carcharhinus obscurus,PGE,200,400,LLT,0,400,200,400,200,0.5,1,3
Fis-54647,Elasmobranchii,Wide stingaree,Urolophus expansus,DGE,200,420,PST,0,280,80,280,220,0.10389610389610388,0.36363636363636365,2
Fis-54647,Elasmobranchii,Wide stingaree,Urolophus expansus,DGE,200,420,LLT,0,400,200,400,220,0.4545454545454546,0.9090909090909091,3
Fis-164699,Elasmobranchii,NA,Cruriraja hulleyi,BE,200,545,PST,0,280,80,280,345,0.06625258799171842,0.2318840579710145,1
Fis-164699,Elasmobranchii,NA,Cruriraja hulleyi,BE,200,545,LLT,0,400,200,400,345,0.2898550724637681,0.5797101449275363,3
Fis-23075,Elasmobranchii,Gulper shark,Centrophorus granulosus,DSPE,200,1200,PST,0,280,80,280,1000,0.02285714285714285,0.08,1
Fis-23075,Elasmobranchii,Gulper shark,Centrophorus granulosus,DSPE,200,1200,LLT,0,400,200,400,1000,0.1,0.2,1
Fis-23077,Elasmobranchii,Little gulper shark,Centrophorus uyato,DSE,200,1400,PST,0,280,80,280,1200,0.01904761904761904,0.06666666666666667,1
Fis-23077,Elasmobranchii,Little gulper shark,Centrophorus uyato,DSE,200,1400,LLT,0,400,200,400,1200,0.08333333333333333,0.16666666666666666,1
Fis-23101,Elasmobranchii,Kitefin shark,Dalatias licha,DSE,200,1800,PST,0,280,80,280,1600,0.01428571428571428,0.05,1
Fis-23101,Elasmobranchii,Kitefin shark,Dalatias licha,DSE,200,1800,LLT,0,400,200,400,1600,0.0625,0.125,1
Fis-23124,Elasmobranchii,Velvet belly,Etmopterus spinax,DSPE,200,2490,PST,0,280,80,280,2290,0.00998128509045539,0.034934497816593885,1
Fis-23124,Elasmobranchii,Velvet belly,Etmopterus spinax,DSPE,200,2490,LLT,0,400,200,400,2290,0.04366812227074235,0.08733624454148471,1
Fis-27678,Elasmobranchii,Roughnose legskate,Cruriraja parcomaculata,BE,205,620,PST,0,280,75,280,415,0.048407917383821,0.18072289156626506,1
Fis-27678,Elasmobranchii,Roughnose legskate,Cruriraja parcomaculata,BE,205,620,LLT,0,400,195,400,415,0.22906626506024097,0.46987951807228917,2
Fis-144985,Elasmobranchii,NA,Parascyllium sparsimaculatum,DSE,208,245,PST,0,280,37,280,37,0.13214285714285717,1,3
Fis-144985,Elasmobranchii,NA,Parascyllium sparsimaculatum,DSE,208,245,LLT,0,400,37,400,37,0.0925,1,3
Fis-29321,Elasmobranchii,Smallfin gulper shark,Centrophorus moluccensis,DSE,210,823,PST,0,280,70,280,613,0.02854812398042414,0.11419249592169657,1
Fis-29321,Elasmobranchii,Smallfin gulper shark,Centrophorus moluccensis,DSE,210,823,LLT,0,400,190,400,613,0.14722675367047308,0.3099510603588907,2
Fis-131127,Elasmobranchii,Dwarf gulper shark,Centrophorus atromarginatus,DSE,213,450,PST,0,280,67,280,237,0.06764617239300784,0.28270042194092826,2
Fis-131127,Elasmobranchii,Dwarf gulper shark,Centrophorus atromarginatus,DSE,213,450,LLT,0,400,187,400,237,0.3688713080168777,0.7890295358649789,3
Fis-6652,Elasmobranchii,Australian sawtail catshark,Figaro boardmani,DSE,213,823,PST,0,280,67,280,610,0.02628220140515222,0.10983606557377049,1
Fis-6652,Elasmobranchii,Australian sawtail catshark,Figaro boardmani,DSE,213,823,LLT,0,400,187,400,610,0.1433155737704918,0.30655737704918035,2
Fis-25897,Elasmobranchii,African ribbontail catshark,Eridacnis sinuans,DSE,214,480,PST,0,280,66,280,266,0.05848549946294307,0.24812030075187969,1
Fis-25897,Elasmobranchii,African ribbontail catshark,Eridacnis sinuans,DSE,214,480,LLT,0,400,186,400,266,0.32515037593984963,0.6992481203007519,3
Fis-154010,Elasmobranchii,Bristly catshark,Bythaelurus hispidus,DSE,222,403,PST,0,280,58,280,181,0.06637726913970009,0.32044198895027626,2
Fis-154010,Elasmobranchii,Bristly catshark,Bythaelurus hispidus,DSE,222,403,LLT,0,400,178,400,181,0.4376243093922652,0.9834254143646409,3
Fis-29332,Elasmobranchii,Reticulated swellshark,Cephaloscyllium fasciatum,DSE,232,450,PST,0,280,48,280,218,0.03774574049803408,0.22018348623853212,1
Fis-29332,Elasmobranchii,Reticulated swellshark,Cephaloscyllium fasciatum,DSE,232,450,LLT,0,400,168,400,218,0.3236697247706422,0.7706422018348624,3
Fis-29385,Elasmobranchii,Thorny lanternshark,Etmopterus sentosus,DSE,234,500,PST,0,280,46,280,266,0.02841031149301826,0.17293233082706766,1
Fis-29385,Elasmobranchii,Thorny lanternshark,Etmopterus sentosus,DSE,234,500,LLT,0,400,166,400,266,0.25898496240601504,0.6240601503759399,3
Fis-29423,Elasmobranchii,Longfin mako,Isurus paucus,OE,234,1752,PST,0,280,46,280,1518,0.00497835497835497,0.030303030303030304,1
Fis-29423,Elasmobranchii,Longfin mako,Isurus paucus,OE,234,1752,LLT,0,400,166,400,1518,0.04538208168642951,0.10935441370223979,1
Fis-161233,Elasmobranchii,Sawback skate,Leucoraja pristispina,BE,236,504,PST,0,280,44,280,268,0.02579957356076759,0.16417910447761194,1
Fis-161233,Elasmobranchii,Sawback skate,Leucoraja pristispina,BE,236,504,LLT,0,400,164,400,268,0.2508955223880597,0.6119402985074627,3
Fis-23127,Elasmobranchii,Pygmy shark,Euprotomicrus bispinatus,DSE,241,1800,PST,0,280,39,280,1559,0.00348437643177861,0.025016035920461834,1
Fis-23127,Elasmobranchii,Pygmy shark,Euprotomicrus bispinatus,DSE,241,1800,LLT,0,400,159,400,1559,0.04054041051956383,0.10198845413726748,1
Fis-23158,Elasmobranchii,African spotted catshark,Holohalaelurus punctatus,DGE,244,440,PST,0,280,36,280,196,0.02361516034985422,0.1836734693877551,1
Fis-23158,Elasmobranchii,African spotted catshark,Holohalaelurus punctatus,DGE,244,440,LLT,0,400,156,400,196,0.3104081632653061,0.7959183673469388,3
Fis-29547,Elasmobranchii,Ornate angelshark,Squatina tergocellata,DGE,250,400,PST,0,280,30,280,150,0.02142857142857143,0.2,1
Fis-29547,Elasmobranchii,Ornate angelshark,Squatina tergocellata,DGE,250,400,LLT,0,400,150,400,150,0.375,1,3
Fis-23278,Elasmobranchii,Roughskin spurdog,Cirrhigaleus asper,DSPE,253,650,PST,0,280,27,280,397,0.00655811442965095,0.06801007556675064,1
Fis-23278,Elasmobranchii,Roughskin spurdog,Cirrhigaleus asper,DSPE,253,650,LLT,0,400,147,400,397,0.13607682619647354,0.3702770780856423,2
