internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
161633,Mustelus manazo,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,manazo,,,,,"Bleeker, 1855",
161634,Pristiophorus japonicus,ANIMALIA,CHORDATA,CHONDRICHTHYES,PRISTIOPHORIFORMES,PRISTIOPHORIDAE,Pristiophorus,japonicus,,,,,"Günther, 1870",
161636,Okamejei acutispina,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,acutispina,,,,,"(Ishiyama, 1958)",
161639,Paragaleus leucolomatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Paragaleus,leucolomatus,,,,,"Compagno &amp; Smale, 1985",
161641,Bathyraja hesperafricana,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,hesperafricana,,,,,"Stehmann, 1995",
161642,Fenestraja plutonia,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,GURGESIELLIDAE,Fenestraja,plutonia,,,,,"(Garman, 1881)",
161643,Dasyatis chrysonota,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Dasyatis,chrysonota,,,,,"(Smith, 1828)","This species has been previously confused with the Marbled Stingray&#160;<em>Dasyatis marmorata</em>&#160;and the Common Stingray&#160;<em>D. pastinaca</em>, neither of which overlap with the range of the Blue Stingray (Last <em>et al. </em>2016)."
161644,Halaelurus maculosus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Halaelurus,maculosus,,,,,"White, Last &amp; Stevens, 2007",Previously considered to be conspecific with the Speckled Catshark (<em>H. boesemani</em>) but taxonomy has been resolved. Confusion with the Blackspotted Catshark (<em>H. buergeri</em>) possible and referred to in White <em>et al</em>. (2006) as the Indonesian Spotted Catshar<em>k </em>(<em>H. cf. buergeri</em>).
161645,Okamejei kenojei,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,kenojei,,,,,"(Müller &amp; Henle, 1841)","<em>Okamejei kenojei</em> has various morphotypes, which previously lead to some taxonomic confusion. Ishihara (1987, 1990) synonymised <em><em>Raja atriventralis, </em></em><em>R. fusca,</em><em> R. japonica</em>, <em> </em><em>R. katsukii</em>, <em>R. kenojei, </em><em>R. porosa</em>, and<em> R. tobae</em><em></em> with <em></em> (Ishihara <em>et al.</em> 2002)."
161646,Narcine rierai,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,NARCINIDAE,Narcine,rierai,,,,,"(Lloris &amp; Rucabado, 1991)",
161650,Haploblepharus pictus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Haploblepharus,pictus,,,,,"(Müller &amp; Henle, 1838)",
161652,Holohalaelurus favus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Holohalaelurus,favus,,,,,"Human, 2006",Previously this species was referred to as a subpopulation of&#160;<em>Holohalaelurus</em><em>&#160;regani</em> (occurring off KwaZulu-Natal and southern Mozambique). A revision of the genus <em>Holohalaelurus</em> has shown that this species is in fact distinct from <em>H. regani</em> (Human 2006). Specimens of <em>H. favus</em> were first referred to and illustrated by Bass <em>et al</em>. (1975).
161656,Fenestraja sinusmexicanus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,GURGESIELLIDAE,Fenestraja,sinusmexicanus,,,,,"(Bigelow &amp; Schroeder, 1950)",
161658,Rostroraja eglanteria,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rostroraja,eglanteria,,,,,"(Bosc, 1800)",
161659,Bathyraja irrasa,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,irrasa,,,,,"Hureau &amp; Ozouf-Costaz, 1980",
161662,Rhizoprionodon longurio,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Rhizoprionodon,longurio,,,,,"(Jordan &amp; Gilbert, 1882)",
161667,Haploblepharus kistnasamyi,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Haploblepharus,kistnasamyi,,,,,"Human &amp; Compagno, 2006","Previously considered a ""Natal"" form of <em>Haploblepharus edwardsii </em>(Schinz, 1822) by Bass <em>et al</em>. (1975) and subsequent authors, <em>H. kistnasamyi</em> has a colour pattern that superficially resembles, although is distinct from, that of <em>H. edwardsii</em>, and also differs in morphological features<em>&#160;</em>(Human and Compagno 2006). DNA Barcoding confirms that <em>H. kistnasamyi</em> is distinct from <em>H. edwardsii</em> and other <em>Haploblepharus</em> species (K. Geldhill, unpubl. data, 2018)."
161668,Squalus lalannei,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,lalannei,,,,,"Baranes, 2003",
161669,Beringraja pulchra,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Beringraja,pulchra,,,,,"(Liu, 1932)","Ishihara <em>et al</em>. (2012) established the new genus <em>Beringraja</em> for the two species <em>B. binoculata&#160; </em>(previously <em>Raja binoculata</em> Girard, 1855) and <em>B. pulchra</em> (previously <em>Raja pulchra</em> Liu 1932)."
161670,Sinobatis stenosoma,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,stenosoma,,,,,"(Li &amp; Hu, 1982)","Tentatively  placed in the genus <em>Sinobatis </em>Hulley 1973 by White and Last (2013). According to White and Last (2013), this species should be considered as questionably valid pending a thorough review of the western North Pacific anacanthobatids."
161672,Apristurus sibogae,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Apristurus,sibogae,,,,,"(Weber, 1913)",
161675,Holohalaelurus punctatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Holohalaelurus,punctatus,,,,,"(Gilchrist, 1914)",The revision of the genus <em>Holohalaelurus </em>showed that&#160;<em>H. polystigma</em> is a junior synonym of <em>H. punctatus</em> (Human 2006).
161676,Tetronarce tokionis,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,TORPEDINIDAE,Tetronarce,tokionis,,,,,"(Tanaka, 1908)","This species was previously provisionally considered to occur in Australia but now the Australian and other Indo-Pacific long-tailed torpedo rays are considered to be variants of other species (Last and Stevens 2009, Last <em>et al. </em>2016). Around Taiwan, this species has been confused with&#160;<em>Tetronarce formosa</em> (Ebert <em>et al. </em>2013)."
161677,Rhinobatos lionotus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,lionotus,,,,,"Norman, 1926",
161678,Cruriraja parcomaculata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,GURGESIELLIDAE,Cruriraja,parcomaculata,,,,,"(von Bonde &amp; Swart, 1923)","The Triangular Legskate (<em>Cruriraja parcomaculata</em>) was described by von Bonde and Swart (1923) from off KwaZulu-Natal. Smith (1964) later described a small legskate from off Durban as <em>C. triangularis</em>. However, examination of the type specimens of both <em>C. parcomaculata</em> and <em>C. triangularis</em> confirmed that both species were one in the same. A common legskate from off the south and west coasts of South Africa and Namibia commonly referred to as <em>C. parcomaculata</em> was determined not to be that species, but an undescribed legskate. Aschliman <em>et al. </em>(2010) after a reviewing these species described a new species <em>C. hulleyi</em> while synonymizing <em>C. triangularis</em> as a junior synonym of <em>C. parcomaculata</em>. Therefore, information on the life history and distribution of <em>C. triangularis</em> prior to 2010 should now be referred to as <em>C. parcomaculata</em>, and life history and distribution previously referred to for west coast <em>C. parcomaculata</em> is referable to as <em>C. hulleyi.</em> See Aschliman <em>et al. </em>(2010) for further explanation of this issue."
161679,Cirrhoscyllium formosanum,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Cirrhoscyllium,formosanum,,,,,"Teng, 1959",
161680,Halaelurus buergeri,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Halaelurus,buergeri,,,,,"(Müller &amp; Henle, 1838)",<em>No taxonomic notes.</em>
161685,Leucoraja leucosticta,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,leucosticta,,,,,"(Stehmann, 1971)",
161689,Urotrygon aspidura,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,aspidura,,,,,"(Jordan &amp; Gilbert, 1882)",
201098826,Himantura uarnak,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Himantura,uarnak,,,,,"(Gmelin, 1789)",<em>Himantura uarnak </em>was recently split from other <em>Himantura </em>species (Last <em>et al</em>. 2016a). The new distribution no longer includes Australia and Papua New Guinea (Last <em>et al</em>. 2016b). There is some continued taxonomic uncertainty with the <em>Himantura </em>genus and this assessment should be updated if the current distribution changes.
161693,Fenestraja cubensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,GURGESIELLIDAE,Fenestraja,cubensis,,,,,"(Bigelow &amp; Schroeder, 1950)",
161694,Rostroraja equatorialis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rostroraja,equatorialis,,,,,"(Jordan &amp; Bollman, 1890)",
161697,Acroteriobatus ocellatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,Acroteriobatus,ocellatus,,,,,"(Norman, 1926)","Last <em>et al</em>. (2016a) revised the genus <em>Rhinobatos</em>, elevating the former subgenus <em>Acroteriobatus</em> to generic status."
161698,Makararaja chindwinensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Makararaja,chindwinensis,,,,,"Roberts, 2007",
161701,Bathyraja trachouros,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,trachouros,,,,,"(Ishiyama, 1958)","Dolganov and Tuponogov (1999) suggest that <em>B. trachouros </em>may be synonymous with <em>B. violacea</em> (Ishihara pers. obs.), however, <em>B. trachouros</em> is treated as a valid species here (clasper structure is distinct) and was recognized as valid by Compagno (2005)."
161704,Leucoraja compagnoi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,compagnoi,,,,,"(Stehmann, 1995)",
161707,Paragaleus pectoralis,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Paragaleus,pectoralis,,,,,"(Garman, 1906)",<em></em>
161708,Breviraja spinosa,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Breviraja,spinosa,,,,,"Bigelow &amp; Schroeder, 1950",Often confused with <em>Breviraja claramaculata</em>.
161710,Cruriraja andamanica,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,GURGESIELLIDAE,Cruriraja,andamanica,,,,,"(Lloyd, 1909)",The specimen from off Tanzania identified as <em>Cruriraja andamanica </em>by McEachran and Fechhelm (1982) was found to be well-separated (i.e. the ordination of principle components with respect to its morphometric vectors fell outside the 90% confidence ellipse area) from the holotype and other specimens (Vinu <em>et al.</em> 2017). These authors conclude that this Tanzanian specimen is questionable and should be thoroughly re-evaluated to determine whether it might represent a separate species that has yet to be described.
161711,Cruriraja poeyi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,GURGESIELLIDAE,Cruriraja,poeyi,,,,,"Bigelow &amp; Schroeder, 1948",
161712,Cruriraja atlantis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,GURGESIELLIDAE,Cruriraja,atlantis,,,,,"Bigelow &amp; Schroeder, 1948",
161714,Heterodontus japonicus,ANIMALIA,CHORDATA,CHONDRICHTHYES,HETERODONTIFORMES,HETERODONTIDAE,Heterodontus,japonicus,,,,,"Miklouho-Maclay &amp; Macleay, 1884",
161715,Mustelus griseus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,griseus,,,,,"Pietschmann, 1908",
161716,Narcine entemedor,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,NARCINIDAE,Narcine,entemedor,,,,,"Jordan &amp; Starks, 1895",
161719,Fluvitrygon kittipongi,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Fluvitrygon,kittipongi,,,,,"(Vidthayanon &amp; Roberts, 2005)","<em>Himantura kittipongi</em>, <em>H. oxyrhynchus</em>, and <em>H. signifer </em>were placed within the newly described genus <em>Fluvitrygon </em>(Last <em>et al.</em> 2016a). This species is most similar to <em>H. signifer</em>, from which it differs in having thorny denticles on the tail and no pale edge to the disc (Last <em>et al. </em>2016b).<br/><em></em>"
161721,Rajella annandalei,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,annandalei,,,,,"(Weber, 1913)",
161722,Bathyraja bergi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,bergi,,,,,"Dolganov, 1983",
169232956,Cephaloscyllium umbratile,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Cephaloscyllium,umbratile,,,,,"Jordan &amp; Fowler, 1903","<p></p><p><em>Cephaloscyllium umbratile</em> was recognized as a distinct species by Nakaya (1975). Later, Springer (1979) treated <em>C. umbratile</em> as a junior synonym of <em>C. isabellum</em>. However, recent workers such as Compagno <em>et al.</em> (2005) and Schaaf-da Silva &amp; Ebert (2008) treat<em> C. umbratile</em> as a distinct species and Nakaya <em>et al.</em> (2013) also recognized it as a valid species. The sympatric <em>C. formosanum</em> was considered a junior synonym of <em>C. umbratile</em> by Schaaf-da Silva &amp; Ebert (2008) but resurrected as a valid species by Nakaya <em>et al. </em>(2013).</p>"
161725,Okamejei schmidti,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,schmidti,,,,,"(Ishiyama, 1958)",This species has previously been confused with <em>Okamejei kenojei</em> (Ishihara <em>et al</em>. 2009).
161730,Urotrygon munda,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,munda,,,,,"Gill, 1863",
161732,Galeus antillensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Galeus,antillensis,,,,,"Springer, 1979","This is a member of the <em>Galeus arae</em> complex of the Western Atlantic. The taxonomy of this complex was revised with former subspecies now listed as full species (Konstantinou and Cozzi 1998, Konstantinou <em>et al.</em> 2000). This species was previously known as <em>Galeus arae antillensis</em> (in part) and was noted as the island form of <em>Galeus arae</em> (Springer 1979)."
161733,Proscyllium habereri,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PROSCYLLIIDAE,Proscyllium,habereri,,,,,"Hilgendorf, 1904",
161735,Okamejei boesemani,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,boesemani,,,,,"(Ishihara, 1987)",
161736,Atelomycterus baliensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Atelomycterus,baliensis,,,,,"White, Last &amp; Dharmadi, 2005",This species may get confused with <em>Atelomycterus marmoratus</em> which is more widespread in the region and co-occurs off the island of Bali (White<em> et al.</em> 2005).
161738,Dipturus macrocauda,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,macrocauda,,,,,"(Ishiyama, 1955)","This species is frequently confused with the Giant Skate (<em>Dipturus gigas</em>), particularly at the juvenile stage (Ebert <em>et al.</em> 2013)."
161739,Bathyraja eatonii,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,eatonii,,,,,"(Günther, 1876)","Genetic studies show that <em>B. eatonii</em> in the southern Atlantic is distinct from populations in the Ross Sea (Pacific) and Indian Ocean (Smith and McVeagh 2004, M. Francis pers. comm. 2007). Therefore this Red List assessment is restricted to <em>B. eatonii</em> in the Atlantic Ocean, and data from other areas excluded, as these are considered to refer to, as yet, unidentified but similar species. Hulley’s (1988) suggestion that <em>B. eatonii</em> may be synonymous with <em>B. smithii</em>, (found off South Africa) is probably not correct (Stehmann and Bürkel 1990)."
161740,Centroscyllium excelsum,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Centroscyllium,excelsum,,,,,"Shirai &amp; Nakaya, 1990",
161741,Hemitrygon navarrae,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Hemitrygon,navarrae,,,,,"(Steindachner, 1892)",The genus <em>Hemitrygon</em> formerly was a junior synonym of <em>Dasyatis</em>; it was resurrected by Last <em>et </em>al. (2016a) in their revision of the family Dasyatidae.
161742,Rhinoraja odai,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,odai,,,,,"Ishiyama, 1958",
161745,Temera hardwickii,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,NARKIDAE,Temera,hardwickii,,,,,"Gray, 1831",
124488765,Squalus acutipinnis,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acutipinnis,,,,,"Regan, 1908",<em>Squalus acutipinnis</em> is a recently resurrected member of the <em>megalops-cubensis</em> group of <em>Squalus</em> species (Viana and Carvalho 2016). It was previously referred to locally as <em>Squalus megalops</em>.
161746,Heteronarce garmani,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,NARKIDAE,Heteronarce,garmani,,,,,"Regan, 1921",
161747,Urotrygon nana,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,nana,,,,,"Miyake &amp; McEachran, 1988",
161748,Dasyatis marmorata,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Dasyatis,marmorata,,,,,"(Steindachner, 1892)","<p><em>Dasyatis marmorata</em> is a species occurring off western Africa. This species has often been confused with <em>Dasyatis chrysonota,</em> which is a South African species<em>.</em> However, molecular data supports the non-conspecificity of these two species (Last <em>et al</em>. 2016a).<em><br/></em></p>"
195428,Chimaera bahamaensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Chimaera,bahamaensis,,,,,"Kemper, Ebert, Didier &amp; Compagno, 2010",
195431,Chimaera notafricana,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Chimaera,notafricana,,,,,"Kemper, Ebert, Compagno &amp; Didier, 2010",
195432,Chimaera obscura,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Chimaera,obscura,,,,,"Didier, Last &amp; White, 2008",
124356938,Squalus bassi,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,bassi,,,,,"Viana, Carvalho &amp; Ebert, 2017",<em>Squalus bassi </em>has previously been referred to locally as <em>Squalus mitsukurii </em>(Viana <em>et al. </em>2017).
195435,Hydrolagus melanophasma,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Hydrolagus,melanophasma,,,,,"James, Ebert, Long &amp; Didier, 2009",
195454,Dipturus wuhanlingi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,wuhanlingi,,,,,"Jeong &amp; Nakabo, 2008","<em>Dipturus wuhanlingi</em>&#160;was described in 2008 (Jeong and Nakabo 2008). Among the <em>Dipturus</em> species distributed in the western North Pacific (i.e., <em>Dipturus gigas</em>, <em>D</em>. <em>kwangtungensis</em>, <em>D</em>. <em>macrocauda</em>, <em>D</em>. <em>tengu</em>, and<em> D. wuhanlingi</em>)<em> </em>this species has the unique character of a continuous row of mid-dorsal thorns from nape to the tail distinguishing it from other regional <em>Dipturus</em> spp. The validity of this species is not doubtful."
124357052,Squalus mahia,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,mahia,,,,,"Viana, Lisher &amp; de Carvalho, 2017",<em>Squalus mahia</em> is a recently described <em>Squalus</em> of the <em>megalops-cubensis</em> group (Viana <em>et al. </em>2018).
124357112,Squalus margaretsmithae,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,margaretsmithae,,,,,"Viana, Lisher &amp; de Carvalho, 2017",<em>Squalus margaretsmithae</em> is a recently described&#160;<em>Squalus</em>&#160;of the&#160;<em>megalops-cubensis</em>&#160;group (Viana&#160;<em>et al.&#160;</em>2018).
14134429,Gymnura marmorata,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,GYMNURIDAE,Gymnura,marmorata,,,,,"(Cooper, 1864)","There has been a great deal of historic uncertainty regarding the taxonomic status of Eastern Pacific gymnurids, with some authors considering&#160;<em>Gymnura crebripunctata</em>&#160;to be a junior synonym of&#160;<em>G. marmorata</em>. However, Smith<em>&#160;et al.</em>&#160;(2009) confirmed the validity of&#160;<em>G.&#160;crebripunctata</em>&#160;as a distinct species using both morphometric and molecular techniques.<br/>&#160;<br/>In previous IUCN Red List publications <span style=""font-style: italic;"">Gymnura marmorata</span> included <span style=""font-style: italic;"">G. crebripunctata</span> as a synonym. Therefore assessments of <span style=""font-style: italic;"">G. marmorata</span> from 2012 onwards are not directly comparable with previous assessments under that name."
14134431,Gymnura crebripunctata,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,GYMNURIDAE,Gymnura,crebripunctata,,,,,"(Peters, 1869)","There has been a great deal of historic uncertainty regarding the taxonomic status of Eastern Pacific gymnurids, with some authors considering <span style=""font-style: italic;"">Gymnura crebripunctata</span>&#160;to be a junior synonym of <span style=""font-style: italic;"">G. marmorata</span>. However, Smith <em>et al.</em> (2009) confirmed the validity of <em>G.&#160;</em><span style=""font-style: italic;"">crebripunctata</span>&#160;as a distinct species using both morphometric and molecular techniques."
18901743,Chimaera opalescens,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Chimaera,opalescens,,,,,"Luchetti, Iglesias &amp; Sellos, 2011",
124357224,Etmopterus alphus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Etmopterus,alphus,,,,,"Ebert, Straube, Leslie &amp; Weigmann, 2016",
70682232,Pastinachus ater,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Pastinachus,ater,,,,,"(Macleay, 1883)","Recently, molecular data confirmed that the single, widespread Indo–Pacific species, <em>Pastinachus sephen</em> consists of two species, the widespread <em>P. ater </em>and a more restricted <em>P. sephen</em> (Last et al. 2016a)."
91209505,Squalus acanthias,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,,,,,"Linnaeus, 1758","While there are reported subpopulations of <em>Squalus acanthias </em>(Linnaeus, 1758) elsewhere in the world, the North Pacific subpopulation is now considered a separate species, <em>Squalus suckleyi</em> (Girard, 1854) (see Ebert<em> et al</em>. 2010). Further taxonomic studies on this genus are required, including in relation to Mediterranean and Black Sea subpopulations. In Europe, three subpopulations are inferred to occur."
124357844,Etmopterus compagnoi,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Etmopterus,compagnoi,,,,,"Fricke &amp; Koch, 1990",
124357891,Etmopterus sculptus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Etmopterus,sculptus,,,,,"Ebert, Compagno &amp; De Vries, 2011",
124396026,Bythaelurus bachi,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Bythaelurus,bachi,,,,,"Weigmann, Ebert, Clerkin, Stehmann &amp; Naylor, 2016",
124396124,Bythaelurus naylori,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Bythaelurus,naylori,,,,,"Ebert &amp; Clerkin, 2015",
124396530,Rhinobatos austini,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,austini,,,,,"Ebert &amp; Gon, 2017",
124396693,Raja ocellifera,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,ocellifera,,,,,"Regan, 1906","<em>Raja miraletus</em>&#160;was considered wide-ranging in the Eastern Atlantic, but is a species-complex with&#160;<em>R. miraletus</em>&#160;occurring in the Northeast Atlantic and the Mediterranean Sea,&#160;<em>R. parva&#160;</em>occurring off West Africa, and&#160;<em>R. ocellifera</em>&#160;off South Africa (Last and&#160;<span lang=""EN-US"">S<span lang=""EN-US"">é<span lang=""EN-US"">ret 2016).</span>"
124397220,Rajella paucispinosa,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,paucispinosa,,,,,"Weigmann, Stehmann &amp; Thiel, 2014",
124398187,Chimaera buccanigella,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Chimaera,buccanigella,,,,,"Clerkin, Ebert &amp; Kemper, 2017",
124398222,Chimaera didierae,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Chimaera,didierae,,,,,"Clerkin, Ebert &amp; Kemper, 2017",
124398312,Chimaera willwatchi,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Chimaera,willwatchi,,,,,"Clerkin, Ebert, &amp; Kemper, 2017",
124398342,Hydrolagus erithacus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Hydrolagus,erithacus,,,,,"Walovich, Ebert, &amp; Kemper, 2017",
124552788,Chiloscyllium caeruleopunctatum,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,HEMISCYLLIIDAE,Chiloscyllium,caeruleopunctatum,,,,,"Pellegrin, 1914","Dingerkus and DeFino (1983) synonymized&#160;<em>Chiloscyllium caerulopunctatum</em>&#160;with <em>C. plagiosum</em>, an action tentatively (and reluctantly) followed by Compagno (2001). The species name is not addressed in Ebert <em>et al. </em>(2013), however,&#160;<em>C. caerulopunctatum</em>&#160;is considered to be distinct from&#160;<em>C. plagiosum</em> and thus a valid species (W. White pers. comm. cited in Weigmann 2016)."
