species_id,class,common_name,sciname,grp_code,depth_m_min_adj,depth_m_max_adj,gear,gear_min,gear_max,ol_length,gear_range,spp_range,encount_prob,overlap_prop,encount123,sumA,ncells_overlap,A_scaled,ncells_spp,prop_exposure,avail123,sel0123,pcm,suscept0123
Fis-28555,Elasmobranchii,Mangrove whipray,Himantura granulata,IE,9,85,PST,0,280,76,280,76,0.2714285714285714,1,3,66.6219279727593,615,1.1135306630584627,826,0.7445520581113801,3,1,2,2.0597671439071177
Fis-28555,Elasmobranchii,Mangrove whipray,Himantura granulata,IE,9,85,LLT,0,400,76,400,76,0.19,1,3,179.06334536731265,660,1.3051461131382445,826,0.7990314769975787,3,1,2,2.0597671439071177
Fis-23193,Elasmobranchii,Sicklefin lemon shark,Negaprion acutidens,PGE,9,92,GND,0,20,11,20,83,0.07289156626506026,0.13253012048192772,1,466.02638340856174,1204,1.7941701130544798,1578,0.7629911280101395,3,3,3,2.2795070569547775
Fis-23193,Elasmobranchii,Sicklefin lemon shark,Negaprion acutidens,PGE,9,92,PST,0,280,83,280,83,0.29642857142857143,1,3,132.86265800496676,1198,1.226413865643826,1578,0.7591888466413181,3,3,3,3.0000000000000004
Fis-23193,Elasmobranchii,Sicklefin lemon shark,Negaprion acutidens,PGE,9,92,LLT,0,400,83,400,83,0.2075,1,3,296.6498397926971,1247,1.50552947342231,1578,0.7902408111533586,3,3,3,3.0000000000000004
Fis-161494,Elasmobranchii,Blue-spotted stingray,Neotrygon kuhlii,DGE,9,170,GND,0,20,11,20,161,0.0375776397515528,0.06832298136645963,1,458.3947700198987,1271,1.7811648071077195,1688,0.7529620853080569,3,1,3,1.7320508075688774
Fis-161494,Elasmobranchii,Blue-spotted stingray,Neotrygon kuhlii,DGE,9,170,PST,0,280,161,280,161,0.575,1,3,134.9452143749745,1266,1.229962824607544,1688,0.75,3,1,2,2.0597671439071177
Fis-161494,Elasmobranchii,Blue-spotted stingray,Neotrygon kuhlii,DGE,9,170,LLT,0,400,161,400,161,0.4025,1,3,303.54480116167997,1318,1.5172794242555014,1688,0.7808056872037915,3,1,2,2.0597671439071177
Fis-29505,Elasmobranchii,Spadenose shark,Scoliodon laticaudus,IE,10,13,GND,0,20,3,20,3,0.15,1,3,452.60356673397655,873,1.7712958099903884,1220,0.7155737704918033,3,1,3,2.2795070569547775
Fis-29505,Elasmobranchii,Spadenose shark,Scoliodon laticaudus,IE,10,13,PST,0,280,3,280,3,0.01071428571428571,1,3,123.92269837653656,860,1.2111789599694716,1220,0.7049180327868853,3,1,2,2.0597671439071177
Fis-29505,Elasmobranchii,Spadenose shark,Scoliodon laticaudus,IE,10,13,LLT,0,400,3,400,3,0.0075,1,3,261.0194627974997,922,1.4448104707394271,1220,0.7557377049180328,3,1,2,2.0597671439071177
Fis-161456,Elasmobranchii,Eyebrow wedgefish,Rhynchobatus palpebratus,DGE,10,61,GND,0,20,10,20,51,0.09803921568627452,0.19607843137254902,1,169.30931980660534,514,1.288523928526801,586,0.8771331058020477,3,1,2,1.5650845800732873
Fis-161456,Elasmobranchii,Eyebrow wedgefish,Rhynchobatus palpebratus,DGE,10,61,PST,0,280,51,280,51,0.1821428571428571,1,3,46.54533792089205,514,1.0793174262637248,586,0.8771331058020477,3,1,2,2.0597671439071177
Fis-161456,Elasmobranchii,Eyebrow wedgefish,Rhynchobatus palpebratus,DGE,10,61,LLT,0,400,51,400,51,0.1275,1,3,111.22436459740857,514,1.1895392741781328,586,0.8771331058020477,3,1,2,2.0597671439071177
Fis-159584,Elasmobranchii,Giant shovelnose ray,Glaucostegus typus,BE,10,100,GND,0,20,10,20,90,0.05555555555555555,0.1111111111111111,1,208.5454062029603,502,1.3553875498543897,576,0.8715277777777778,3,1,2,1.5650845800732873
Fis-23202,Elasmobranchii,Ornate wobbegong,Orectolobus ornatus,BE,10,100,GND,0,20,10,20,90,0.05555555555555555,0.1111111111111111,1,13.580768507701578,416,1.023141321842787,472,0.8813559322033898,3,1,2,1.5650845800732873
Fis-23220,Elasmobranchii,Striped catshark,Poroderma africanum,DGE,10,100,GND,0,20,10,20,90,0.05555555555555555,0.1111111111111111,1,11.052738631144166,54,1.0188332155076285,54,1,3,1,3,1.7320508075688774
Fis-23220,Elasmobranchii,Striped catshark,Poroderma africanum,DGE,10,100,PST,0,280,90,280,90,0.32142857142857145,1,3,6.5383867545751855,54,1.0111401466483847,54,1,3,1,2,2.0597671439071177
Fis-23220,Elasmobranchii,Striped catshark,Poroderma africanum,DGE,10,100,LLT,0,400,90,400,90,0.225,1,3,7.232565712882206,54,1.012323121895532,54,1,3,1,2,2.0597671439071177
Fis-24127,Elasmobranchii,Smoothtail mobula,Mobula thurstoni,FFE,10,100,GND,0,20,10,20,90,0.05555555555555555,0.1111111111111111,1,918.018459777226,13848,2.564426012995421,15446,0.8965427942509387,3,3,3,2.2795070569547775
Fis-24127,Elasmobranchii,Smoothtail mobula,Mobula thurstoni,FFE,10,100,PST,0,280,90,280,90,0.32142857142857145,1,3,382.0608972306373,14125,1.6510815181402536,15446,0.9144762398031853,3,2,2,2.449489742783178
Fis-24127,Elasmobranchii,Smoothtail mobula,Mobula thurstoni,FFE,10,100,LLT,0,400,90,400,90,0.225,1,3,649.413375696231,14212,2.1066864605021007,15446,0.920108766023566,3,1,2,2.0597671439071177
Fis-28561,Elasmobranchii,NA,Aetomylaeus milvus,IE,10,100,GND,0,20,10,20,90,0.05555555555555555,0.1111111111111111,1,501.3328250701488,865,1.8543370859232184,1172,0.7380546075085325,3,1,3,1.7320508075688774
Fis-28561,Elasmobranchii,NA,Aetomylaeus milvus,IE,10,100,PST,0,280,90,280,90,0.32142857142857145,1,3,124.43010493266776,858,1.2120436496708238,1172,0.7320819112627986,3,1,2,2.0597671439071177
Fis-28561,Elasmobranchii,NA,Aetomylaeus milvus,IE,10,100,LLT,0,400,90,400,90,0.225,1,3,246.8080156944534,873,1.420592234292088,1172,0.7448805460750854,3,1,2,2.0597671439071177
Fis-23053,Elasmobranchii,Whitecheek shark,Carcharhinus dussumieri,SSE,10,100,GND,0,20,10,20,90,0.05555555555555555,0.1111111111111111,1,267.95769647807174,324,1.456634163469984,438,0.7397260273972602,3,3,3,2.2795070569547775
Fis-23053,Elasmobranchii,Whitecheek shark,Carcharhinus dussumieri,SSE,10,100,PST,0,280,90,280,90,0.32142857142857145,1,3,46.9694963501006,314,1.080040249847785,438,0.7168949771689498,3,2,3,2.7108060108295344
Fis-23053,Elasmobranchii,Whitecheek shark,Carcharhinus dussumieri,SSE,10,100,LLT,0,400,90,400,90,0.225,1,3,83.55880784027977,292,1.1423934071785786,438,0.6666666666666666,2,3,3,2.7108060108295344
Fis-23146,Elasmobranchii,Puffadder shyshark,Haploblepharus edwardsii,DGE,10,130,GND,0,20,10,20,120,0.04166666666666666,0.08333333333333333,1,11.09381348604802,57,1.0189032126402842,57,1,3,1,3,1.7320508075688774
Fis-23146,Elasmobranchii,Puffadder shyshark,Haploblepharus edwardsii,DGE,10,130,PST,0,280,120,280,120,0.42857142857142855,1,3,6.56791347420949,57,1.0111904641897604,57,1,3,1,2,2.0597671439071177
Fis-23146,Elasmobranchii,Puffadder shyshark,Haploblepharus edwardsii,DGE,10,130,LLT,0,400,120,400,120,0.3,1,3,7.267993008368649,57,1.012383494819736,57,1,3,1,2,2.0597671439071177
Fis-23028,Elasmobranchii,Australian spotted catshark,Asymbolus analis,DGE,10,180,GND,0,20,10,20,170,0.02941176470588235,0.058823529411764705,1,5.444151280506048,182,1.0092754207518648,201,0.9054726368159204,3,1,3,1.7320508075688774
Fis-23028,Elasmobranchii,Australian spotted catshark,Asymbolus analis,DGE,10,180,PST,0,280,170,280,170,0.6071428571428571,1,3,4.601140919607133,182,1.007838816576388,201,0.9054726368159204,3,1,2,2.0597671439071177
Fis-23028,Elasmobranchii,Australian spotted catshark,Asymbolus analis,DGE,10,180,LLT,0,400,170,400,170,0.425,1,3,16.565974364057183,182,1.0282285181535489,201,0.9054726368159204,3,1,2,2.0597671439071177
Fis-25900,Elasmobranchii,Whiskery shark,Furgaleus macki,DGE,10,220,GND,0,20,10,20,210,0.0238095238095238,0.047619047619047616,1,11.586234366171992,305,1.0197423647139594,336,0.9077380952380952,3,1,3,1.7320508075688774
Fis-25900,Elasmobranchii,Whiskery shark,Furgaleus macki,DGE,10,220,PST,0,280,210,280,210,0.75,1,3,9.639777748845518,305,1.016425338217566,336,0.9077380952380952,3,1,2,2.0597671439071177
Fis-25900,Elasmobranchii,Whiskery shark,Furgaleus macki,DGE,10,220,LLT,0,400,210,400,210,0.525,1,3,37.187158424640074,305,1.0633698171206498,336,0.9077380952380952,3,1,2,2.0597671439071177
Fis-23221,Elasmobranchii,Leopard catshark,Poroderma pantherinum,DGE,10,256,GND,0,20,10,20,246,0.02032520325203252,0.04065040650406504,1,12.82486172087374,73,1.0218531539902942,73,1,3,1,3,1.7320508075688774
Fis-23221,Elasmobranchii,Leopard catshark,Poroderma pantherinum,DGE,10,256,PST,0,280,246,280,246,0.8785714285714286,1,3,7.636141121365654,73,1.013010869216133,73,1,3,1,2,2.0597671439071177
Fis-23221,Elasmobranchii,Leopard catshark,Poroderma pantherinum,DGE,10,256,LLT,0,400,246,400,246,0.615,1,3,8.410699314830708,73,1.0143308215992748,73,1,3,1,2,2.0597671439071177
Fis-23243,Elasmobranchii,Australian sharpnose shark,Rhizoprionodon taylori,SSE,10,300,GND,0,20,10,20,290,0.01724137931034482,0.034482758620689655,1,131.8162671735124,2405,1.2246306735178774,2500,0.962,3,3,3,2.2795070569547775
Fis-23243,Elasmobranchii,Australian sharpnose shark,Rhizoprionodon taylori,SSE,10,300,PST,0,280,270,280,290,0.8977832512315271,0.9310344827586207,3,60.93892634367171,2461,1.103846056263258,2500,0.9844,3,2,3,2.7108060108295344
Fis-23243,Elasmobranchii,Australian sharpnose shark,Rhizoprionodon taylori,SSE,10,300,LLT,0,400,290,400,290,0.725,1,3,113.66664415105242,2464,1.193701250314115,2500,0.9856,3,3,3,3.0000000000000004
Fis-169677,Elasmobranchii,Humans whaler shark,Carcharhinus humani,PGE,10,408,GND,0,20,10,20,398,0.01256281407035176,0.02512562814070352,1,194.54803179454393,440,1.331534122359853,678,0.6489675516224189,2,3,3,2.0597671439071177
Fis-169677,Elasmobranchii,Humans whaler shark,Carcharhinus humani,PGE,10,408,PST,0,280,270,280,398,0.6541636755204595,0.678391959798995,3,44.6028459195777,440,1.0760071560115976,678,0.6489675516224189,2,3,3,2.7108060108295344
Fis-169677,Elasmobranchii,Humans whaler shark,Carcharhinus humani,PGE,10,408,LLT,0,400,390,400,398,0.9554020100502512,0.9798994974874372,3,101.40214363516316,456,1.1728008753383217,678,0.672566371681416,3,3,3,3.0000000000000004
Fis-23045,Elasmobranchii,Bignose shark,Carcharhinus altimus,SSE,10,430,GND,0,20,10,20,420,0.0119047619047619,0.023809523809523808,1,719.0429659214319,1773,2.225344741223124,2246,0.7894033837934105,3,3,3,2.2795070569547775
Fis-23045,Elasmobranchii,Bignose shark,Carcharhinus altimus,SSE,10,430,PST,0,280,270,280,420,0.6198979591836735,0.6428571428571429,3,184.11896753973633,1754,1.3137615801116198,2246,0.7809439002671416,3,2,3,2.7108060108295344
Fis-23045,Elasmobranchii,Bignose shark,Carcharhinus altimus,SSE,10,430,LLT,0,400,390,400,420,0.9053571428571427,0.9285714285714286,3,429.630031358035,1818,1.732145784821833,2246,0.8094390026714159,3,3,3,3.0000000000000004
Fis-31594,Elasmobranchii,Whitespotted smooth-hound,Mustelus palumbes,PGE,10,443,GND,0,20,10,20,433,0.0115473441108545,0.023094688221709007,1,12.35833360228662,145,1.021058126699734,198,0.7323232323232324,3,3,3,2.2795070569547775
Fis-31594,Elasmobranchii,Whitespotted smooth-hound,Mustelus palumbes,PGE,10,443,PST,0,280,270,280,433,0.6012867040580666,0.6235565819861432,3,7.957159167119244,146,1.0135579275754647,198,0.7373737373737373,3,3,3,3.0000000000000004
Fis-31594,Elasmobranchii,Whitespotted smooth-hound,Mustelus palumbes,PGE,10,443,LLT,0,400,390,400,433,0.8781755196304849,0.9006928406466512,3,12.108234161903964,193,1.0206319232780403,198,0.9747474747474747,3,3,3,3.0000000000000004
Fis-58485,Elasmobranchii,Shortfin mako,Isurus oxyrinchus,OE,10,750,GND,0,20,10,20,740,0.00675675675675675,0.013513513513513514,1,980.86005460573665,19022,2.671516627431055,20646,0.9213406955342439,3,3,3,2.2795070569547775
Fis-58485,Elasmobranchii,Shortfin mako,Isurus oxyrinchus,OE,10,750,PST,0,280,270,280,740,0.3518339768339768,0.36486486486486486,2,450.7887793995848,19294,1.7682031658390045,20646,0.934515160321612,3,3,2,2.449489742783178
Fis-58485,Elasmobranchii,Shortfin mako,Isurus oxyrinchus,OE,10,750,LLT,0,400,390,400,740,0.5138513513513513,0.527027027027027,3,780.0329626951993,19395,2.3292799810392664,20646,0.9394071490845685,3,3,2,2.7108060108295344
Fis-22768,Elasmobranchii,Porbeagle,Lamna nasus,PGE,10,1000,GND,0,20,10,20,990,0.00505050505050505,0.010101010101010102,1,61.07228848195308,9679,1.104073323463748,9999,0.967996799679968,3,3,3,2.2795070569547775
Fis-22768,Elasmobranchii,Porbeagle,Lamna nasus,PGE,10,1000,PST,0,280,270,280,990,0.262987012987013,0.2727272727272727,2,55.31990050944648,9338,1.0942704729134245,9999,0.9338933893389338,3,3,3,2.7108060108295344
Fis-22768,Elasmobranchii,Porbeagle,Lamna nasus,PGE,10,1000,LLT,0,400,390,400,990,0.38409090909090904,0.3939393939393939,2,121.10386180532625,9574,1.206375279521381,9999,0.9574957495749575,3,3,3,2.7108060108295344
Fis-58398,Elasmobranchii,Blue stingray,Dasyatis chrysonota,IE,11,100,GND,0,20,9,20,89,0.04550561797752809,0.10112359550561797,1,33.80419602166057,405,1.0576047896203713,617,0.6564019448946515,2,1,3,1.5650845800732873
Fis-58398,Elasmobranchii,Blue stingray,Dasyatis chrysonota,IE,11,100,PST,0,280,89,280,89,0.31785714285714284,1,3,20.812294554261143,407,1.0354648246079017,617,0.6596434359805511,2,1,2,1.8612097182041991
Fis-58398,Elasmobranchii,Blue stingray,Dasyatis chrysonota,IE,11,100,LLT,0,400,89,400,89,0.2225,1,3,41.41456805386292,440,1.0705738974101462,617,0.713128038897893,3,1,2,2.0597671439071177
Fis-160691,Elasmobranchii,Indonesian shortsnout spurdog,Squalus hemipinnis,SSE,11,100,GND,0,20,9,20,89,0.04550561797752809,0.10112359550561797,1,92.0904302932322,223,1.1569324508345014,239,0.9330543933054394,3,3,3,2.2795070569547775
Fis-160691,Elasmobranchii,Indonesian shortsnout spurdog,Squalus hemipinnis,SSE,11,100,PST,0,280,89,280,89,0.31785714285714284,1,3,23.676660981524037,223,1.0403460941158045,239,0.9330543933054394,3,2,3,2.7108060108295344
Fis-160691,Elasmobranchii,Indonesian shortsnout spurdog,Squalus hemipinnis,SSE,11,100,LLT,0,400,89,400,89,0.2225,1,3,49.058787522721104,223,1.0836006858300584,239,0.9330543933054394,3,3,3,3.0000000000000004
Fis-28562,Elasmobranchii,Ornate eagle ray,Aetomylaeus vespertilio,PGE,11,110,GND,0,20,9,20,99,0.04090909090909091,0.09090909090909091,1,599.0312970736941,1180,2.020828554270478,1550,0.7612903225806451,3,3,3,2.2795070569547775
Fis-28562,Elasmobranchii,Ornate eagle ray,Aetomylaeus vespertilio,PGE,11,110,PST,0,280,99,280,99,0.3535714285714286,1,3,163.24502493493037,1174,1.2781895462486497,1550,0.7574193548387097,3,3,3,3.0000000000000004
Fis-28562,Elasmobranchii,Ornate eagle ray,Aetomylaeus vespertilio,PGE,11,110,LLT,0,400,99,400,99,0.2475,1,3,337.8816299442333,1198,1.5757940450592771,1550,0.7729032258064517,3,3,3,3.0000000000000004
Fis-30780,Elasmobranchii,Grey bambooshark,Chiloscyllium griseum,BE,12,80,GND,0,20,8,20,68,0.04705882352941176,0.11764705882352941,1,414.2890123539546,535,1.7060026044060748,652,0.8205521472392638,3,1,2,1.5650845800732873
Fis-161495,Elasmobranchii,Painted maskray,Neotrygon leylandi,DGE,12,80,GND,0,20,8,20,68,0.04705882352941176,0.11764705882352941,1,72.22426219691988,283,1.1230778016372396,314,0.9012738853503185,3,1,3,1.7320508075688774
Fis-161495,Elasmobranchii,Painted maskray,Neotrygon leylandi,DGE,12,80,PST,0,280,68,280,68,0.24285714285714283,1,3,22.103741269616876,283,1.0376656252501473,314,0.9012738853503185,3,1,2,2.0597671439071177
Fis-161495,Elasmobranchii,Painted maskray,Neotrygon leylandi,DGE,12,80,LLT,0,400,68,400,68,0.17,1,3,58.78221633657813,283,1.10017072942839,314,0.9012738853503185,3,1,2,2.0597671439071177
Fis-32975,Elasmobranchii,Bowmouth guitarfish,Rhina ancylostoma,DGE,12,90,GND,0,20,8,20,78,0.04102564102564102,0.10256410256410256,1,510.954941833912,1113,1.8707344800252423,1452,0.7665289256198347,3,1,2,1.5650845800732873
Fis-32975,Elasmobranchii,Bowmouth guitarfish,Rhina ancylostoma,DGE,12,90,PST,0,280,78,280,78,0.2785714285714286,1,3,131.1750834000486,1115,1.2235380092649444,1452,0.7679063360881543,3,1,2,2.0597671439071177
Fis-32975,Elasmobranchii,Bowmouth guitarfish,Rhina ancylostoma,DGE,12,90,LLT,0,400,78,400,78,0.195,1,3,280.06655023200074,1133,1.4772692952192372,1452,0.7803030303030303,3,1,2,2.0597671439071177
Fis-159583,Elasmobranchii,Granulated guitarfish,Glaucostegus granulatus,BE,12,119,GND,0,20,8,20,107,0.02990654205607476,0.07476635514018691,1,431.8365393166905,902,1.7359059741310692,1177,0.7663551401869159,3,1,2,1.5650845800732873
Fis-31571,Elasmobranchii,Arabian carpetshark,Chiloscyllium arabicum,BE,13,100,GND,0,20,7,20,87,0.02816091954022988,0.08045977011494253,1,180.8164987696582,262,1.3081337246966311,404,0.6485148514851485,2,1,2,1.414213562373095
Fis-161466,Elasmobranchii,Eastern shovelnose stingaree,Trygonoptera imitata,IE,13,120,GND,0,20,7,20,107,0.02289719626168224,0.06542056074766354,1,8.065913412719965,339,1.0137432595839162,383,0.8851174934725848,3,1,3,1.7320508075688774
Fis-161466,Elasmobranchii,Eastern shovelnose stingaree,Trygonoptera imitata,IE,13,120,PST,0,280,107,280,107,0.3821428571428571,1,3,6.6643715311802225,339,1.011354841822385,383,0.8851174934725848,3,1,2,2.0597671439071177
Fis-161466,Elasmobranchii,Eastern shovelnose stingaree,Trygonoptera imitata,IE,13,120,LLT,0,400,107,400,107,0.2675,1,3,26.668416735483333,339,1.0454444523418671,383,0.8851174934725848,3,1,2,2.0597671439071177
Fis-161491,Elasmobranchii,Peppered maskray,Neotrygon picta,DGE,14,96,GND,0,20,6,20,82,0.02195121951219512,0.07317073170731707,1,140.17572287481744,500,1.2388763216406404,567,0.8818342151675485,3,1,3,1.7320508075688774
Fis-161491,Elasmobranchii,Peppered maskray,Neotrygon picta,DGE,14,96,PST,0,280,82,280,82,0.29285714285714287,1,3,39.97738357906928,500,1.0681247398277676,567,0.8818342151675485,3,1,2,2.0597671439071177
Fis-161491,Elasmobranchii,Peppered maskray,Neotrygon picta,DGE,14,96,LLT,0,400,82,400,82,0.205,1,3,100.97920426662311,500,1.1720801291992464,567,0.8818342151675485,3,1,2,2.0597671439071177
Fis-48194,Elasmobranchii,Snaggletooth shark,Hemipristis elongata,SSE,14,130,GND,0,20,6,20,116,0.01551724137931034,0.05172413793103448,1,258.2790826616972,1282,1.44014049071535,1638,0.7826617826617827,3,3,3,2.2795070569547775
Fis-48194,Elasmobranchii,Snaggletooth shark,Hemipristis elongata,SSE,14,130,PST,0,280,116,280,116,0.4142857142857143,1,3,75.9357018054518,1279,1.1294025989184524,1638,0.7808302808302808,3,2,3,2.7108060108295344
Fis-48194,Elasmobranchii,Snaggletooth shark,Hemipristis elongata,SSE,14,130,LLT,0,400,116,400,116,0.29,1,3,171.33045002617155,1328,1.2919682089856028,1638,0.8107448107448108,3,3,3,3.0000000000000004
Fis-161493,Elasmobranchii,Plain maskray,Neotrygon annotata,DGE,15,62,GND,0,20,5,20,47,0.02659574468085106,0.10638297872340426,1,66.82888411299791,181,1.113883344435819,192,0.9427083333333334,3,1,3,1.7320508075688774
Fis-161493,Elasmobranchii,Plain maskray,Neotrygon annotata,DGE,15,62,PST,0,280,47,280,47,0.16785714285714284,1,3,19.359088989906013,181,1.0329883649124918,192,0.9427083333333334,3,1,2,2.0597671439071177
Fis-161493,Elasmobranchii,Plain maskray,Neotrygon annotata,DGE,15,62,LLT,0,400,47,400,47,0.1175,1,3,46.27024587523192,181,1.078848632047466,192,0.9427083333333334,3,1,2,2.0597671439071177
Fis-24044,Elasmobranchii,Spiny butterfly ray,Gymnura altavela,IE,15,100,GND,0,20,5,20,85,0.01470588235294117,0.058823529411764705,1,11.69421305321157,53,1.0199263750652654,53,1,3,1,3,1.7320508075688774
Fis-24044,Elasmobranchii,Spiny butterfly ray,Gymnura altavela,IE,15,100,PST,0,280,85,280,85,0.30357142857142855,1,3,6.980954894097522,53,1.0118943428797251,53,1,3,1,2,2.0597671439071177
Fis-24044,Elasmobranchii,Spiny butterfly ray,Gymnura altavela,IE,15,100,LLT,0,400,85,400,85,0.2125,1,3,7.65394325973466,53,1.0130412064782826,53,1,3,1,2,2.0597671439071177
Fis-25886,Elasmobranchii,Blind shark,Brachaelurus waddi,DGE,15,140,GND,0,20,5,20,125,0.01,0.04,1,5.4562743321293965,244,1.0092960800787123,277,0.8808664259927798,3,1,3,1.7320508075688774
Fis-25886,Elasmobranchii,Blind shark,Brachaelurus waddi,DGE,15,140,PST,0,280,125,280,125,0.44642857142857145,1,3,4.269010978532606,244,1.0072728220379106,277,0.8808664259927798,3,1,2,2.0597671439071177
Fis-25886,Elasmobranchii,Blind shark,Brachaelurus waddi,DGE,15,140,LLT,0,400,125,400,125,0.3125,1,3,17.16964023374021,244,1.029257246801741,277,0.8808664259927798,3,1,2,2.0597671439071177
Fis-29388,Elasmobranchii,Sand tiger shark,Carcharias taurus,SSE,15,191,GND,0,20,5,20,176,0.00710227272727272,0.028409090909090908,1,426.6346119956952,1766,1.727041183309399,2233,0.7908643081056874,3,3,3,2.2795070569547775
Fis-29388,Elasmobranchii,Sand tiger shark,Carcharias taurus,SSE,15,191,PST,0,280,176,280,176,0.6285714285714286,1,3,124.82846163845898,1742,1.2127225036130915,2233,0.7801164352888491,3,2,3,2.7108060108295344
Fis-29388,Elasmobranchii,Sand tiger shark,Carcharias taurus,SSE,15,191,LLT,0,400,176,400,176,0.44,1,3,307.9952361557116,1821,1.524863570063979,2233,0.8154948499776086,3,3,3,3.0000000000000004
Fis-29436,Elasmobranchii,Sliteye shark,Loxodon macrorhinus,SSE,16,100,GND,0,20,4,20,84,0.00952380952380952,0.047619047619047616,1,564.5224411830095,1347,1.962020775905064,1761,0.7649063032367973,3,3,3,2.2795070569547775
Fis-29436,Elasmobranchii,Sliteye shark,Loxodon macrorhinus,SSE,16,100,PST,0,280,84,280,84,0.3,1,3,154.87836077372276,1338,1.263931613930964,1761,0.7597955706984668,3,2,3,2.7108060108295344
Fis-29436,Elasmobranchii,Sliteye shark,Loxodon macrorhinus,SSE,16,100,LLT,0,400,84,400,84,0.21,1,3,339.2358637210027,1395,1.5781018433836114,1761,0.7921635434412265,3,3,3,3.0000000000000004
Fis-57444,Elasmobranchii,Spotted guitarfish,Rhinobatos punctifer,DGE,16,150,GND,0,20,4,20,134,0.00597014925373134,0.029850746268656716,1,249.12122417723276,659,1.4245342557893874,1018,0.6473477406679764,2,1,2,1.414213562373095
Fis-57444,Elasmobranchii,Spotted guitarfish,Rhinobatos punctifer,DGE,16,150,PST,0,280,134,280,134,0.4785714285714286,1,3,58.53677742585569,651,1.0997524681823567,1018,0.6394891944990176,2,1,2,1.8612097182041991
Fis-57444,Elasmobranchii,Spotted guitarfish,Rhinobatos punctifer,DGE,16,150,LLT,0,400,134,400,134,0.335,1,3,140.0065343737606,714,1.238588001451074,1018,0.7013752455795678,3,1,2,2.0597671439071177
Fis-23048,Elasmobranchii,Pigeye shark,Carcharhinus amboinensis,SSE,16,150,GND,0,20,4,20,134,0.00597014925373134,0.029850746268656716,1,480.387736006267,1210,1.8186438088289432,1645,0.7355623100303952,3,3,3,2.2795070569547775
Fis-23048,Elasmobranchii,Pigeye shark,Carcharhinus amboinensis,SSE,16,150,PST,0,280,134,280,134,0.4785714285714286,1,3,132.59581002105824,1201,1.2259591204287237,1645,0.7300911854103344,3,2,3,2.7108060108295344
Fis-23048,Elasmobranchii,Pigeye shark,Carcharhinus amboinensis,SSE,16,150,LLT,0,400,134,400,134,0.335,1,3,301.0348691366653,1262,1.5130021591179124,1645,0.7671732522796353,3,3,3,3.0000000000000004
Fis-47835,Elasmobranchii,Australian blacktip shark,Carcharhinus tilstoni,SSE,16,150,GND,0,20,4,20,134,0.00597014925373134,0.029850746268656716,1,34.74590232560877,235,1.059209585090361,265,0.8867924528301887,3,3,3,2.2795070569547775
Fis-47835,Elasmobranchii,Australian blacktip shark,Carcharhinus tilstoni,SSE,16,150,PST,0,280,134,280,134,0.4785714285714286,1,3,13.111732543620748,235,1.022342020842822,265,0.8867924528301887,3,2,3,2.7108060108295344
Fis-47835,Elasmobranchii,Australian blacktip shark,Carcharhinus tilstoni,SSE,16,150,LLT,0,400,134,400,134,0.335,1,3,47.29687636578456,235,1.0805981498681332,265,0.8867924528301887,3,3,3,3.0000000000000004
Fis-33107,Elasmobranchii,Marbled stingray,Dasyatis marmorata,IE,17,65,GND,0,20,3,20,48,0.009375,0.0625,1,146.43634591872978,415,1.2495452737948956,649,0.6394453004622496,2,1,3,1.5650845800732873
Fis-33107,Elasmobranchii,Marbled stingray,Dasyatis marmorata,IE,17,65,PST,0,280,48,280,48,0.17142857142857143,1,3,38.59978149093877,408,1.065777118726357,649,0.6286594761171033,2,1,2,1.8612097182041991
Fis-33107,Elasmobranchii,Marbled stingray,Dasyatis marmorata,IE,17,65,LLT,0,400,48,400,48,0.12,1,3,76.81420103968412,432,1.1308996809551497,649,0.6656394453004623,2,1,2,1.8612097182041991
Fis-53171,Elasmobranchii,Crossback stingaree,Urolophus cruciatus,DGE,18,160,GND,0,20,2,20,142,0.00140845070422535,0.014084507042253521,1,4.999873813823797,116,1.0085183115948368,129,0.8992248062015504,3,1,3,1.7320508075688774
Fis-53171,Elasmobranchii,Crossback stingaree,Urolophus cruciatus,DGE,18,160,PST,0,280,142,280,142,0.5071428571428571,1,3,4.129447584506124,116,1.0070349870552082,129,0.8992248062015504,3,1,2,2.0597671439071177
Fis-53171,Elasmobranchii,Crossback stingaree,Urolophus cruciatus,DGE,18,160,LLT,0,400,142,400,142,0.355,1,3,17.86613602656871,116,1.030444170249648,129,0.8992248062015504,3,1,2,2.0597671439071177
Fis-23144,Elasmobranchii,Tiger catshark,Halaelurus natalensis,DGE,18,172,GND,0,20,2,20,154,0.00129870129870129,0.012987012987012988,1,9.488846043124797,39,1.0161681300873846,39,1,3,1,3,1.7320508075688774
Fis-23144,Elasmobranchii,Tiger catshark,Halaelurus natalensis,DGE,18,172,PST,0,280,154,280,154,0.55,1,3,5.614554713945836,39,1.009565811351257,39,1,3,1,2,2.0597671439071177
Fis-23144,Elasmobranchii,Tiger catshark,Halaelurus natalensis,DGE,18,172,LLT,0,400,154,400,154,0.385,1,3,6.221281066536903,39,1.010599755478082,39,1,3,1,2,2.0597671439071177
Fis-23062,Elasmobranchii,Hardnose shark,Carcharhinus macloti,SSE,19,170,GND,0,20,1,20,151,3.3112582781456954e-4,0.006622516556291391,1,576.5667561329828,1278,1.982545924764968,1711,0.7469316189362946,3,3,3,2.2795070569547775
